Tipo Muert.;Provincia;Cantón;Area del Hecho;Lugar;Tipo Lugar;Fecha Infracción;Hora Infracción;Arma;Tipo Arma;Probable Causa M.;Edad;Med. Edad;Sexo;Etnia;Estado Civil;Nacionalidad;Anio_i;Mes_i;Cod_prov;cod_cantón
ASESINATO;PASTAZA;PASTAZA;RURAL;VIA PUBLICA;PUBLICO;1/4/2023;23:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;INDIGENA            ;SOLTERO;ECUADOR;2023;abril;16;1507
ASESINATO;ZONA NO DELIMITADA;EL PIEDRERO;RURAL;MAR;PUBLICO;29/3/2023;16:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;58;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;marzo;90;#N/D
ASESINATO;GUAYAS;NARANJAL;URBANO;TERRENO BALDIO;PUBLICO;1/4/2023;18:00;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;35;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;1/4/2023;13:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;60;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;MANABI;PEDERNALES;URBANO;VIA PUBLICA;PUBLICO;1/4/2023;18:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;13;1317
ASESINATO;GUAYAS;GUAYAQUIL;RURAL;TERRENO BALDIO;PUBLICO;1/4/2023;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;RURAL;TERRENO BALDIO;PUBLICO;1/4/2023;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;RURAL;TERRENO BALDIO;PUBLICO;1/4/2023;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;2/4/2023;3:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;1/4/2023;23:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;47;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;1/4/2023;23:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;1/4/2023;23:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;1/4/2023;22:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;2/4/2023;0:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;1/4/2023;21:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;TIENDAS, MICROMERCADO, ABARROTES;PRIVADO;1/4/2023;9:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;45;A;MUJER;MESTIZO/A;CASADO;ECUADOR;2023;abril;9;901
ASESINATO;ESMERALDAS;QUININDE;RURAL;RIO;PUBLICO;2/4/2023;10:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;0;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;abril;8;505
ASESINATO;CAÑAR;LA TRONCAL;URBANO;OTROS CENTROS DE DIVERSIÓN;PRIVADO;1/4/2023;23:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;abril;3;304
ASESINATO;CAÑAR;LA TRONCAL;URBANO;OTROS CENTROS DE DIVERSIÓN;PRIVADO;1/4/2023;23:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;44;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;3;304
HOMICIDIO;LOS RIOS;BABA;RURAL;CASA/VILLA;PRIVADO;31/3/2023;22:00;CONSTRICTORA;OTRO;HERIDAS CONTUSAS;39;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;12;1202
HOMICIDIO;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;URBANO;VIA PUBLICA;PUBLICO;2/4/2023;2:30;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;35;A;HOMBRE;MULATO/A;SOLTERO;ECUADOR;2023;abril;23;9003
ASESINATO;GUAYAS;DAULE;URBANO;VIA PUBLICA;PUBLICO;2/4/2023;12:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;906
HOMICIDIO;PICHINCHA;PEDRO MONCAYO;RURAL;HACIENDAS;PRIVADO;28/3/2023;9:00;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;45;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;marzo;17;1704
ASESINATO;ESMERALDAS;SAN LORENZO;URBANO;CASA/VILLA;PRIVADO;31/3/2023;9:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;8;505
ASESINATO;EL ORO;HUAQUILLAS;URBANO;VIA PUBLICA;PUBLICO;2/4/2023;15:44;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;7;505
ASESINATO;EL ORO;HUAQUILLAS;URBANO;VIA PUBLICA;PUBLICO;2/4/2023;15:44;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;7;505
FEMICIDIO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;2/4/2023;10:00;ARMA BLANCA;OTRO;HERIDAS CONTUSAS;42;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;NARANJAL;RURAL;CASA/VILLA;PRIVADO;2/4/2023;17:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;NARANJAL;RURAL;CASA/VILLA;PRIVADO;2/4/2023;17:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;2/4/2023;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;DURAN;URBANO;VIA PUBLICA;PUBLICO;2/4/2023;19:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;921
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;PARQUES Y PLAZAS;PUBLICO;2/4/2023;14:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;2/4/2023;17:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;77;A;MUJER;MESTIZO/A;DIVORCIADO;ECUADOR;2023;abril;9;901
ASESINATO;ZAMORA CHINCHIPE;PAQUISHA;RURAL;CASA/VILLA;PRIVADO;2/4/2023;18:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;19;1909
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;2/4/2023;19:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;2/4/2023;22:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril;7;505
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;2/4/2023;19:55;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;NO DETERMINADO;VENEZUELA;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;3/4/2023;4:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;LOS RIOS;BABAHOYO;URBANO;RIO;PUBLICO;31/3/2023;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;17;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;12;1201
ASESINATO;LOS RIOS;BABAHOYO;URBANO;RIO;PUBLICO;31/3/2023;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;OTROS;NO DETERMINADO;VENEZUELA;2023;marzo;12;1201
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;2/4/2023;23:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;7;505
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;2/4/2023;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;EL ORO;PASAJE;URBANO;PATIOS DE COMIDAS;PRIVADO;2/4/2023;18:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;7;505
ASESINATO;GUAYAS;DAULE;URBANO;BARES;PRIVADO;2/4/2023;20:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MULATO/A;SOLTERO;ECUADOR;2023;abril;9;906
ASESINATO;LOS RIOS;BUENA FE;URBANO;CASA/VILLA;PRIVADO;3/4/2023;11:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;12;1210
HOMICIDIO;PICHINCHA;QUITO;URBANO;HOSTALES;PRIVADO;3/4/2023;18:00;OTROS;OTRO;SOFOCACION;25;A;MUJER;MESTIZO/A;NO DETERMINADO;COLOMBIA;2023;abril;17;1604
ASESINATO;MANABI;MANTA;URBANO;CASA/VILLA;PRIVADO;3/4/2023;12:25;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;13;1308
ASESINATO;MANABI;MONTECRISTI;URBANO;VIA PUBLICA;PUBLICO;3/4/2023;18:25;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;13;1309
ASESINATO;MANABI;MONTECRISTI;URBANO;VIA PUBLICA;PUBLICO;3/4/2023;18:25;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;13;1309
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;3/4/2023;19:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;4/4/2023;0:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;15;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;3/4/2023;16:35;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;NO DETERMINADO;VENEZUELA;2023;abril;9;901
ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;3/4/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;910
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;4/4/2023;2:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;7;505
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;4/4/2023;2:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;abril;7;505
ASESINATO;SANTA ELENA;SALINAS;URBANO;VIA PUBLICA;PUBLICO;3/4/2023;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;49;A;HOMBRE;NO DETERMINADO;DIVORCIADO;ECUADOR;2023;abril;24;9003
ASESINATO;SANTA ELENA;SALINAS;URBANO;VIA PUBLICA;PUBLICO;3/4/2023;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;HOMBRE;NO DETERMINADO;SOLTERO;ECUADOR;2023;abril;24;9003
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;29/3/2023;23:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;0;A;HOMBRE;MESTIZO/A;NO DETERMINADO;VENEZUELA;2023;marzo;7;505
ASESINATO;LOS RIOS;BABAHOYO;URBANO;RIO;PUBLICO;31/3/2023;18:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;12;1201
HOMICIDIO;ESMERALDAS;ESMERALDAS;URBANO;RESTAURANTE;PRIVADO;3/4/2023;9:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;8;505
ASESINATO;MANABI;PEDERNALES;URBANO;CASA/VILLA;PRIVADO;4/4/2023;15:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;13;1317
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;4/4/2023;5:20;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;23;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;2/4/2023;23:00;ARMA BLANCA;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;NO DETERMINADO;NO DETERMINADO;ECUADOR;2023;abril;8;505
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;4/4/2023;9:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;51;A;HOMBRE;MESTIZO/A;DIVORCIADO;CHILE;2023;abril;9;901
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;3/4/2023;19:00;ARMA BLANCA;OTRO;HERIDAS CONTUSAS;30;A;HOMBRE;NO DETERMINADO;NO DETERMINADO;ECUADOR;2023;abril;8;505
ASESINATO;GUAYAS;MILAGRO;URBANO;CENTROS COMERCIALES;PRIVADO;4/4/2023;20:55;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;VENEZUELA;2023;abril;9;910
ASESINATO;MANABI;MANTA;URBANO;VIA PUBLICA;PUBLICO;4/4/2023;15:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;49;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;abril;13;1308
ASESINATO;MANABI;MANTA;URBANO;VIA PUBLICA;PUBLICO;4/4/2023;15:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;13;1308
ASESINATO;MANABI;MANTA;URBANO;VIA PUBLICA;PUBLICO;4/4/2023;15:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;40;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;13;1308
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CENTROS DE REHABILITACION SOCIAL;PRIVADO;4/4/2023;14:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CENTROS DE REHABILITACION SOCIAL;PRIVADO;4/4/2023;14:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;0;A;HOMBRE;MESTIZO/A;SOLTERO;VENEZUELA;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CENTROS DE REHABILITACION SOCIAL;PRIVADO;4/4/2023;14:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;RURAL;TERRENO BALDIO;PUBLICO;3/4/2023;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;RURAL;TERRENO BALDIO;PUBLICO;3/4/2023;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;EL ORO;HUAQUILLAS;URBANO;VIA PUBLICA;PUBLICO;4/4/2023;20:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;7;505
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;4/4/2023;21:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;4/4/2023;21:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;0;A;MUJER;MESTIZO/A;NO DETERMINADO;COLOMBIA;2023;abril;9;901
ASESINATO;MANABI;PEDERNALES;RURAL;CANCHAS DE USO MULTIPLE;PUBLICO;4/4/2023;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;54;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;13;1317
ASESINATO;MANABI;PEDERNALES;RURAL;CANCHAS DE USO MULTIPLE;PUBLICO;4/4/2023;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;13;1317
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;4/4/2023;20:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;5/4/2023;4:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MULATO/A;NO DETERMINADO;ECUADOR;2023;abril;9;901
ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RURAL;FINCA;PRIVADO;5/4/2023;5:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;NO DETERMINADO;NO DETERMINADO;NO DETERMINADO;2023;abril;23;9003
ASESINATO;GUAYAS;DAULE;URBANO;VIA PUBLICA;PUBLICO;26/3/2023;3:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;9;906
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;5/4/2023;3:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril;7;505
ASESINATO;AZUAY;CAMILO PONCE ENRIQUEZ;RURAL;VIA PUBLICA;PUBLICO;4/4/2023;1:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;1;115
ASESINATO;GUAYAS;NARANJAL;RURAL;HACIENDAS;PRIVADO;5/4/2023;4:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;18;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;5/4/2023;10:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;910
ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;5/4/2023;10:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;910
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;RIO;PUBLICO;1/4/2023;18:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril;8;505
HOMICIDIO;EL ORO;EL GUABO;URBANO;VIA PUBLICA;PUBLICO;5/4/2023;14:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;7;505
HOMICIDIO;PICHINCHA;QUITO;RURAL;CASA/VILLA;PRIVADO;5/4/2023;0:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;35;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;17;1604
ASESINATO;SUCUMBIOS;SHUSHUFINDI;URBANO;VIA PUBLICA;PUBLICO;5/4/2023;21:48;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;INDIGENA            ;SOLTERO;ECUADOR;2023;abril;21;9003
ASESINATO;MANABI;SUCRE;URBANO;VIA PUBLICA;PUBLICO;4/4/2023;18:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;52;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;13;1314
SICARIATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;5/4/2023;16:25;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;NO DETERMINADO;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;DURAN;URBANO;RIO;PUBLICO;5/4/2023;8:30;OTROS;OTRO;ESTRANGULACION;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;921
ASESINATO;GUAYAS;DAULE;URBANO;VIA PUBLICA;PUBLICO;3/4/2023;0:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;47;A;HOMBRE;NO DETERMINADO;SOLTERO;ECUADOR;2023;abril;9;906
ASESINATO;LOS RIOS;VINCES;URBANO;VIA PUBLICA;PUBLICO;5/4/2023;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;12;1208
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;5/4/2023;12:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;HOMBRE;NO DETERMINADO;SOLTERO;ECUADOR;2023;abril;9;901
ASESINATO;GUAYAS;PLAYAS;URBANO;VIA PUBLICA;PUBLICO;5/4/2023;17:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril;9;921
ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;URBANO;RESTAURANTE;PRIVADO;6/4/2023;8:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;50;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;abril;23;9003
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;5/4/2023;16:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;A;HOMBRE;NO DETERMINADO;SOLTERO;ECUADOR;2023;abril;9;901
